timestamp,fhr,uc
140,102.0766713690897,15.63137209997089
141,93.03254272419696,5.7829675267440255
142,50.512211564030444,15.012211564030444
143,76.1874088849085,6.6874088849085
144,94.83903224262511,14.300906981815665
145,90.09907896909127,14.328246114286692
146,76.30290345381529,6.499203568143065
147,75.23880880817994,7.566419828429017
148,78.00564875090721,6.634099414243871
149,72.14525520905133,5.692710356926305
150,72.56459036604637,6.766239989509163
151,83.08135697941226,20.017384948713996
152,85.83058326519362,6.830583265193629
153,85.48726578132353,15.953032451822239
154,93.88888649592866,7.171164708644247
155,75.42128385229216,7.324781538243514
156,85.87882670917203,6.76309421562304
157,109.66025752541984,10.478177328822445
158,108.76265371515532,6.275880240394223
159,104.57138949945217,7.234520272712885
160,51.2458228773288,13.745822877328795
161,92.23668947891059,7.988484736769346
162,90.83692724567157,6.435512179629561
163,101.54703639023559,5.547036390235588
164,88.88506616726264,14.307972698957938
165,78.60076967123437,11.44465402627482
166,82.83236912713684,13.961227236612281
167,97.86729288726265,13.67381837145964
168,79.51012197898436,17.32709538274865
169,103.67312041853282,13.173120418532811
170,108.26349597561273,8.65408677907301
171,77.28974180761814,7.889740506674369
172,71.27323175362655,12.273231753626545
173,106.39633491601141,14.354140273190888
174,94.05836843027356,13.558368430273564
175,88.88062383491544,16.847984223593166
176,79.16334193924979,7.614672384816863
177,94.32315318712743,6.823153187127432
178,100.03450564419208,7.023852590391252
179,92.46639094628534,6.472122810436538
180,100.9813450698215,11.226438677575796
181,106.03466757071605,14.534667570716056
182,104.7267752641496,17.312531228855097
183,76.89400117834187,15.12939351621344
184,88.42165766609983,15.421657666099836
185,106.1962905669558,19.30994363407458
186,80.12229121981237,6.64459684075978
187,65.47726955645125,15.47726955645125
188,90.98090521536692,10.480905215366924
189,102.38124815914259,13.696848828601548
190,89.54062272916394,7.040622729163937
191,81.28700863899496,7.943084702466577
192,81.47153742034922,6.580370990577361
193,101.80547395992909,8.925912370876608
194,58.26514127673669,6.265141276736693
195,70.29200962357476,5.792009623574762
196,94.89460918468359,7.394609184683587
197,106.78346268388866,14.823006612032415
198,99.69433253407884,7.694332534078839
199,98.59436470061411,6.251646562988761
200,88.52319850381362,7.126557854176135
201,101.45690103281753,13.477412744721246
202,107.15294036202783,12.152940362027836
203,93.80995555727641,13.854933991965847
204,102.6594749956513,13.837178591701472
205,109.53466642542762,8.805728429901615
206,60.437802848399045,5.937802848399044
207,72.48798341058028,7.203991805649425
208,83.22183710359096,6.721837103590962
209,106.20923093918587,7.027062889475393
210,79.77003673109392,10.771424285774254
211,101.97291897490669,12.06227281471397
212,86.87840736730935,8.109867655903235
213,104.3294010598377,13.104296420127717
214,97.73867683252612,6.668964657523927
215,103.33915034318827,7.339150343188268
216,90.50903205089115,12.894582738132188
217,103.2012561076757,18.2012561076757
218,75.84014445156704,17.485701375014695
219,73.06905537812638,6.069032690919994
220,74.0773962114177,7.077396211417713
